"","V1","pred.baru.label"
"3355","PDS-17080","DESA"
"3356","PDS-17082","DESA"
"3357","PDS-17083","DESA"
"3358","PDS-17088","KELURAHAN"
"3359","PDS-17092","DESA"
"3360","PDS-17101","DESA"
"3361","PDS-17102","DESA"
"3362","PDS-17112","DESA"
"3363","PDS-17145","DESA"
"3364","PDS-17154","KELURAHAN"
"3365","PDS-17155","DESA"
"3366","PDS-17160","KELURAHAN"
"3367","PDS-17161","DESA"
"3368","PDS-17163","DESA"
"3369","PDS-17176","DESA"
"3370","PDS-17187","KELURAHAN"
"3371","PDS-17201","DESA"
"3372","PDS-17209","DESA"
"3373","PDS-17210","DESA"
"3374","PDS-17215","KELURAHAN"
"3375","PDS-17217","DESA"
"3376","PDS-17229","DESA"
"3377","PDS-17248","DESA"
"3378","PDS-17252","KELURAHAN"
"3379","PDS-17259","DESA"
"3380","PDS-17261","DESA"
"3381","PDS-17263","DESA"
"3382","PDS-17267","DESA"
"3383","PDS-17271","DESA"
"3384","PDS-17276","DESA"
"3385","PDS-17290","DESA"
"3386","PDS-17295","DESA"
"3387","PDS-17298","DESA"
"3388","PDS-17302","DESA"
"3389","PDS-17303","KELURAHAN"
"3390","PDS-17305","DESA"
"3391","PDS-17309","DESA"
"3392","PDS-17313","DESA"
"3393","PDS-17314","DESA"
"3394","PDS-17318","DESA"
"3395","PDS-17321","DESA"
"3396","PDS-17328","DESA"
"3397","PDS-17331","DESA"
"3398","PDS-17333","KELURAHAN"
"3399","PDS-17335","DESA"
"3400","PDS-17338","DESA"
"3401","PDS-17339","DESA"
"3402","PDS-17341","DESA"
"3403","PDS-17344","KELURAHAN"
"3404","PDS-17348","DESA"
"3405","PDS-17351","DESA"
"3406","PDS-17357","DESA"
"3407","PDS-17360","DESA"
"3408","PDS-17365","KELURAHAN"
"3409","PDS-17369","DESA"
"3410","PDS-17371","DESA"
"3411","PDS-17372","DESA"
"3412","PDS-17374","DESA"
"3413","PDS-17375","KELURAHAN"
"3414","PDS-17376","DESA"
"3415","PDS-17377","DESA"
"3416","PDS-17397","DESA"
"3417","PDS-17413","KELURAHAN"
"3418","PDS-17414","DESA"
"3419","PDS-17421","DESA"
"3420","PDS-17422","KELURAHAN"
"3421","PDS-17425","DESA"
"3422","PDS-17430","DESA"
"3423","PDS-17433","DESA"
"3424","PDS-17435","DESA"
"3425","PDS-17439","DESA"
"3426","PDS-17448","DESA"
"3427","PDS-17450","DESA"
"3428","PDS-17451","DESA"
"3429","PDS-17454","DESA"
"3430","PDS-17457","DESA"
"3431","PDS-17462","DESA"
"3432","PDS-17479","KELURAHAN"
"3433","PDS-17483","DESA"
"3434","PDS-17485","DESA"
"3435","PDS-17507","DESA"
"3436","PDS-17509","DESA"
"3437","PDS-17515","DESA"
"3438","PDS-17520","KELURAHAN"
"3439","PDS-17521","DESA"
"3440","PDS-17523","KELURAHAN"
"3441","PDS-17533","DESA"
"3442","PDS-17544","DESA"
"3443","PDS-17564","DESA"
"3444","PDS-17569","DESA"
"3445","PDS-17570","DESA"
"3446","PDS-17576","KELURAHAN"
"3447","PDS-17583","DESA"
"3448","PDS-17587","DESA"
"3449","PDS-17590","DESA"
"3450","PDS-17603","KELURAHAN"
"3451","PDS-17612","DESA"
"3452","PDS-17619","DESA"
"3453","PDS-17623","DESA"
"3454","PDS-17626","DESA"
"3455","PDS-17631","DESA"
"3456","PDS-17634","DESA"
"3457","PDS-17641","DESA"
"3458","PDS-17642","DESA"
"3459","PDS-17643","DESA"
"3460","PDS-17650","DESA"
"3461","PDS-17651","DESA"
"3462","PDS-17659","DESA"
"3463","PDS-17661","KELURAHAN"
"3464","PDS-17675","DESA"
"3465","PDS-17676","DESA"
"3466","PDS-17678","DESA"
"3467","PDS-17681","DESA"
"3468","PDS-17686","KELURAHAN"
"3469","PDS-17693","DESA"
"3470","PDS-17710","KELURAHAN"
"3471","PDS-17716","DESA"
"3472","PDS-17718","KELURAHAN"
"3473","PDS-17722","DESA"
"3474","PDS-17723","DESA"
"3475","PDS-17728","DESA"
"3476","PDS-17733","DESA"
"3477","PDS-17741","KELURAHAN"
"3478","PDS-17749","DESA"
"3479","PDS-17750","DESA"
"3480","PDS-17762","DESA"
"3481","PDS-17765","DESA"
"3482","PDS-17771","DESA"
"3483","PDS-17772","DESA"
"3484","PDS-17773","DESA"
"3485","PDS-17774","DESA"
"3486","PDS-17775","DESA"
"3487","PDS-17779","DESA"
"3488","PDS-17807","DESA"
"3489","PDS-17816","DESA"
"3490","PDS-17824","DESA"
"3491","PDS-17825","DESA"
"3492","PDS-17827","KELURAHAN"
"3493","PDS-17833","DESA"
"3494","PDS-17834","DESA"
"3495","PDS-17840","KELURAHAN"
"3496","PDS-17845","KELURAHAN"
"3497","PDS-17846","KELURAHAN"
"3498","PDS-17851","DESA"
"3499","PDS-17859","KELURAHAN"
"3500","PDS-17861","DESA"
"3501","PDS-17863","DESA"
"3502","PDS-17869","KELURAHAN"
"3503","PDS-17880","KELURAHAN"
"3504","PDS-17882","DESA"
"3505","PDS-17889","DESA"
"3506","PDS-17890","KELURAHAN"
"3507","PDS-17902","DESA"
"3508","PDS-17906","DESA"
"3509","PDS-17909","DESA"
"3510","PDS-17910","DESA"
"3511","PDS-17911","DESA"
"3512","PDS-17913","DESA"
"3513","PDS-17916","DESA"
"3514","PDS-17922","KELURAHAN"
"3515","PDS-17925","DESA"
"3516","PDS-17933","KELURAHAN"
"3517","PDS-17940","DESA"
"3518","PDS-17952","DESA"
"3519","PDS-17956","DESA"
"3520","PDS-17959","DESA"
"3521","PDS-17962","KELURAHAN"
"3522","PDS-17973","DESA"
"3523","PDS-17989","DESA"
"3524","PDS-18018","DESA"
"3525","PDS-18020","DESA"
"3526","PDS-18021","DESA"
"3527","PDS-18024","DESA"
"3528","PDS-18025","DESA"
"3529","PDS-18031","KELURAHAN"
"3530","PDS-18032","KELURAHAN"
"3531","PDS-18033","DESA"
"3532","PDS-18038","DESA"
"3533","PDS-18046","DESA"
"3534","PDS-18048","DESA"
"3535","PDS-18049","KELURAHAN"
"3536","PDS-18051","DESA"
"3537","PDS-18053","DESA"
"3538","PDS-18059","DESA"
"3539","PDS-18061","DESA"
"3540","PDS-18063","DESA"
"3541","PDS-18071","DESA"
"3542","PDS-18072","DESA"
"3543","PDS-18074","KELURAHAN"
"3544","PDS-18078","KELURAHAN"
"3545","PDS-18089","DESA"
"3546","PDS-18092","DESA"
"3547","PDS-18094","DESA"
"3548","PDS-18097","DESA"
"3549","PDS-18100","KELURAHAN"
"3550","PDS-18109","DESA"
"3551","PDS-18118","KELURAHAN"
"3552","PDS-18134","DESA"
"3553","PDS-18136","DESA"
"3554","PDS-18142","DESA"
"3555","PDS-18147","DESA"
"3556","PDS-18156","DESA"
"3557","PDS-18157","DESA"
"3558","PDS-18161","DESA"
"3559","PDS-18164","KELURAHAN"
"3560","PDS-18172","DESA"
"3561","PDS-18173","DESA"
"3562","PDS-18181","DESA"
"3563","PDS-18185","KELURAHAN"
"3564","PDS-18189","DESA"
"3565","PDS-18194","DESA"
"3566","PDS-18197","DESA"
"3567","PDS-18200","DESA"
"3568","PDS-18203","KELURAHAN"
"3569","PDS-18208","DESA"
"3570","PDS-18212","DESA"
"3571","PDS-18214","KELURAHAN"
"3572","PDS-18222","KELURAHAN"
"3573","PDS-18223","DESA"
"3574","PDS-18226","DESA"
"3575","PDS-18228","DESA"
"3576","PDS-18231","KELURAHAN"
"3577","PDS-18234","DESA"
"3578","PDS-18238","DESA"
"3579","PDS-18242","DESA"
"3580","PDS-18250","KELURAHAN"
"3581","PDS-18258","DESA"
"3582","PDS-18260","DESA"
"3583","PDS-18264","DESA"
"3584","PDS-18269","KELURAHAN"
"3585","PDS-18272","KELURAHAN"
"3586","PDS-18280","DESA"
"3587","PDS-18285","DESA"
"3588","PDS-18288","DESA"
"3589","PDS-18291","DESA"
"3590","PDS-18298","DESA"
"3591","PDS-18310","DESA"
"3592","PDS-18312","DESA"
"3593","PDS-18314","DESA"
"3594","PDS-18323","DESA"
"3595","PDS-18331","KELURAHAN"
"3596","PDS-18334","DESA"
"3597","PDS-18344","DESA"
"3598","PDS-18345","DESA"
"3599","PDS-18352","KELURAHAN"
"3600","PDS-18353","DESA"
"3601","PDS-18355","DESA"
"3602","PDS-18361","KELURAHAN"
"3603","PDS-18376","DESA"
"3604","PDS-18379","DESA"
"3605","PDS-18381","DESA"
"3606","PDS-18382","DESA"
"3607","PDS-18384","DESA"
"3608","PDS-18385","DESA"
"3609","PDS-18395","DESA"
"3610","PDS-18401","DESA"
"3611","PDS-18411","DESA"
"3612","PDS-18417","DESA"
"3613","PDS-18426","DESA"
"3614","PDS-18428","KELURAHAN"
"3615","PDS-18429","DESA"
"3616","PDS-18432","KELURAHAN"
"3617","PDS-18436","KELURAHAN"
"3618","PDS-18441","DESA"
"3619","PDS-18445","DESA"
"3620","PDS-18447","KELURAHAN"
"3621","PDS-18450","KELURAHAN"
"3622","PDS-18451","KELURAHAN"
"3623","PDS-18453","DESA"
"3624","PDS-18455","DESA"
"3625","PDS-18459","DESA"
"3626","PDS-18475","DESA"
"3627","PDS-18486","KELURAHAN"
"3628","PDS-18490","DESA"
"3629","PDS-18505","DESA"
"3630","PDS-18510","DESA"
"3631","PDS-18515","DESA"
"3632","PDS-18521","DESA"
"3633","PDS-18526","DESA"
"3634","PDS-18533","DESA"
"3635","PDS-18538","DESA"
"3636","PDS-18541","KELURAHAN"
"3637","PDS-18545","DESA"
"3638","PDS-18546","DESA"
"3639","PDS-18547","DESA"
"3640","PDS-18556","DESA"
"3641","PDS-18557","DESA"
"3642","PDS-18565","DESA"
"3643","PDS-18575","DESA"
"3644","PDS-18580","KELURAHAN"
"3645","PDS-18588","DESA"
"3646","PDS-18589","KELURAHAN"
"3647","PDS-18590","DESA"
"3648","PDS-18592","KELURAHAN"
"3649","PDS-18602","DESA"
"3650","PDS-18607","DESA"
"3651","PDS-18620","DESA"
"3652","PDS-18625","DESA"
"3653","PDS-18627","DESA"
"3654","PDS-18632","DESA"
"3655","PDS-18640","DESA"
"3656","PDS-18643","DESA"
"3657","PDS-18644","DESA"
"3658","PDS-18650","DESA"
"3659","PDS-18659","DESA"
"3660","PDS-18664","DESA"
"3661","PDS-18678","DESA"
"3662","PDS-18679","DESA"
"3663","PDS-18682","DESA"
"3664","PDS-18690","DESA"
"3665","PDS-18692","DESA"
"3666","PDS-18694","DESA"
"3667","PDS-18707","DESA"
"3668","PDS-18709","DESA"
"3669","PDS-18711","DESA"
"3670","PDS-18712","DESA"
"3671","PDS-18731","DESA"
"3672","PDS-18734","KELURAHAN"
"3673","PDS-18740","DESA"
"3674","PDS-18744","DESA"
"3675","PDS-18746","DESA"
"3676","PDS-18753","DESA"
"3677","PDS-18754","DESA"
"3678","PDS-18756","DESA"
"3679","PDS-18768","DESA"
"3680","PDS-18772","DESA"
"3681","PDS-18778","DESA"
"3682","PDS-18779","DESA"
"3683","PDS-18788","KELURAHAN"
"3684","PDS-18793","DESA"
"3685","PDS-18794","DESA"
"3686","PDS-18801","KELURAHAN"
"3687","PDS-18804","DESA"
"3688","PDS-18811","DESA"
"3689","PDS-18815","DESA"
"3690","PDS-18823","DESA"
"3691","PDS-18845","DESA"
"3692","PDS-18846","DESA"
"3693","PDS-18851","DESA"
"3694","PDS-18853","KELURAHAN"
"3695","PDS-18864","DESA"
"3696","PDS-18878","KELURAHAN"
"3697","PDS-18881","DESA"
"3698","PDS-18882","KELURAHAN"
"3699","PDS-18889","KELURAHAN"
"3700","PDS-18890","DESA"
"3701","PDS-18896","DESA"
"3702","PDS-18909","DESA"
"3703","PDS-18914","DESA"
"3704","PDS-18920","DESA"
"3705","PDS-18923","DESA"
"3706","PDS-18926","DESA"
"3707","PDS-18932","DESA"
"3708","PDS-18936","DESA"
"3709","PDS-18940","DESA"
"3710","PDS-18943","KELURAHAN"
"3711","PDS-18945","DESA"
"3712","PDS-18946","KELURAHAN"
"3713","PDS-18950","DESA"
"3714","PDS-18951","DESA"
"3715","PDS-18952","DESA"
"3716","PDS-18960","DESA"
"3717","PDS-18966","DESA"
"3718","PDS-18972","DESA"
"3719","PDS-18978","KELURAHAN"
"3720","PDS-18979","DESA"
"3721","PDS-18989","KELURAHAN"
"3722","PDS-18991","DESA"
"3723","PDS-18992","DESA"
"3724","PDS-18995","DESA"
"3725","PDS-19002","DESA"
"3726","PDS-19009","DESA"
"3727","PDS-19019","DESA"
"3728","PDS-19020","DESA"
"3729","PDS-19030","DESA"
"3730","PDS-19034","DESA"
"3731","PDS-19046","DESA"
"3732","PDS-19057","DESA"
"3733","PDS-19064","DESA"
"3734","PDS-19066","DESA"
"3735","PDS-19072","DESA"
"3736","PDS-19087","KELURAHAN"
"3737","PDS-19088","DESA"
"3738","PDS-19093","KELURAHAN"
"3739","PDS-19097","DESA"
"3740","PDS-19098","DESA"
"3741","PDS-19104","DESA"
"3742","PDS-19108","DESA"
"3743","PDS-19110","DESA"
"3744","PDS-19116","DESA"
"3745","PDS-19118","DESA"
"3746","PDS-19119","DESA"
"3747","PDS-19121","DESA"
"3748","PDS-19124","DESA"
"3749","PDS-19125","KELURAHAN"
"3750","PDS-19128","DESA"
"3751","PDS-19129","DESA"
"3752","PDS-19130","KELURAHAN"
"3753","PDS-19137","DESA"
"3754","PDS-19146","DESA"
"3755","PDS-19150","DESA"
"3756","PDS-19152","DESA"
"3757","PDS-19153","DESA"
"3758","PDS-19157","DESA"
"3759","PDS-19158","KELURAHAN"
"3760","PDS-19165","KELURAHAN"
"3761","PDS-19167","KELURAHAN"
"3762","PDS-19168","KELURAHAN"
"3763","PDS-19170","KELURAHAN"
"3764","PDS-19171","KELURAHAN"
"3765","PDS-19174","DESA"
"3766","PDS-19175","DESA"
"3767","PDS-19177","DESA"
"3768","PDS-19182","DESA"
"3769","PDS-19188","KELURAHAN"
"3770","PDS-19191","DESA"
"3771","PDS-19195","DESA"
"3772","PDS-19199","DESA"
"3773","PDS-19202","DESA"
"3774","PDS-19204","DESA"
"3775","PDS-19207","KELURAHAN"
"3776","PDS-19209","DESA"
"3777","PDS-19213","DESA"
"3778","PDS-19217","DESA"
"3779","PDS-19219","DESA"
"3780","PDS-19223","KELURAHAN"
"3781","PDS-19224","DESA"
"3782","PDS-19226","DESA"
"3783","PDS-19234","KELURAHAN"
"3784","PDS-19239","DESA"
"3785","PDS-19251","DESA"
"3786","PDS-19256","KELURAHAN"
"3787","PDS-19257","DESA"
"3788","PDS-19260","DESA"
"3789","PDS-19263","KELURAHAN"
"3790","PDS-19276","KELURAHAN"
"3791","PDS-19281","DESA"
"3792","PDS-19283","DESA"
"3793","PDS-19289","DESA"
"3794","PDS-19297","DESA"
"3795","PDS-19300","DESA"
"3796","PDS-19308","DESA"
"3797","PDS-19316","DESA"
"3798","PDS-19331","DESA"
"3799","PDS-19334","DESA"
"3800","PDS-19335","DESA"
"3801","PDS-19338","DESA"
"3802","PDS-19343","DESA"
"3803","PDS-19346","DESA"
"3804","PDS-19349","KELURAHAN"
"3805","PDS-19357","KELURAHAN"
"3806","PDS-19361","DESA"
"3807","PDS-19363","DESA"
"3808","PDS-19364","DESA"
"3809","PDS-19375","DESA"
"3810","PDS-19390","DESA"
"3811","PDS-19393","DESA"
"3812","PDS-19394","DESA"
"3813","PDS-19405","DESA"
"3814","PDS-19415","KELURAHAN"
"3815","PDS-19421","DESA"
"3816","PDS-19427","KELURAHAN"
"3817","PDS-19431","KELURAHAN"
"3818","PDS-19441","DESA"
"3819","PDS-19447","DESA"
"3820","PDS-19457","KELURAHAN"
"3821","PDS-19458","DESA"
"3822","PDS-19460","KELURAHAN"
"3823","PDS-19466","DESA"
"3824","PDS-19478","DESA"
"3825","PDS-19482","DESA"
"3826","PDS-19484","KELURAHAN"
"3827","PDS-19489","DESA"
"3828","PDS-19493","DESA"
"3829","PDS-19494","KELURAHAN"
"3830","PDS-19502","DESA"
"3831","PDS-19504","DESA"
"3832","PDS-19509","DESA"
"3833","PDS-19521","KELURAHAN"
"3834","PDS-19523","KELURAHAN"
"3835","PDS-19529","DESA"
"3836","PDS-19532","DESA"
"3837","PDS-19540","DESA"
"3838","PDS-19541","DESA"
"3839","PDS-19542","DESA"
"3840","PDS-19547","DESA"
"3841","PDS-19553","DESA"
"3842","PDS-19555","DESA"
"3843","PDS-19556","DESA"
"3844","PDS-19558","DESA"
"3845","PDS-19559","DESA"
"3846","PDS-19560","DESA"
"3847","PDS-19562","DESA"
"3848","PDS-19564","DESA"
"3849","PDS-19568","DESA"
"3850","PDS-19577","DESA"
"3851","PDS-19582","DESA"
"3852","PDS-19583","DESA"
"3853","PDS-19584","DESA"
"3854","PDS-19585","DESA"
"3855","PDS-19596","DESA"
"3856","PDS-19597","DESA"
"3857","PDS-19601","DESA"
"3858","PDS-19605","DESA"
"3859","PDS-19608","DESA"
"3860","PDS-19611","KELURAHAN"
"3861","PDS-19612","DESA"
"3862","PDS-19615","KELURAHAN"
"3863","PDS-19622","KELURAHAN"
"3864","PDS-19624","DESA"
"3865","PDS-19625","DESA"
"3866","PDS-19626","KELURAHAN"
"3867","PDS-19627","DESA"
"3868","PDS-19628","DESA"
"3869","PDS-19643","KELURAHAN"
"3870","PDS-19644","DESA"
"3871","PDS-19656","DESA"
"3872","PDS-19658","KELURAHAN"
"3873","PDS-19661","KELURAHAN"
"3874","PDS-19662","DESA"
"3875","PDS-19676","KELURAHAN"
"3876","PDS-19679","KELURAHAN"
"3877","PDS-19687","DESA"
"3878","PDS-19695","DESA"
"3879","PDS-19703","KELURAHAN"
"3880","PDS-19709","DESA"
"3881","PDS-19711","DESA"
"3882","PDS-19712","DESA"
"3883","PDS-19716","DESA"
"3884","PDS-19720","DESA"
"3885","PDS-19725","KELURAHAN"
"3886","PDS-19728","KELURAHAN"
"3887","PDS-19730","DESA"
"3888","PDS-19739","DESA"
"3889","PDS-19742","DESA"
"3890","PDS-19745","DESA"
"3891","PDS-19759","DESA"
"3892","PDS-19761","DESA"
"3893","PDS-19770","KELURAHAN"
"3894","PDS-19779","DESA"
"3895","PDS-19791","KELURAHAN"
"3896","PDS-19800","KELURAHAN"
"3897","PDS-19801","DESA"
"3898","PDS-19811","DESA"
"3899","PDS-19812","DESA"
"3900","PDS-19817","DESA"
"3901","PDS-19831","DESA"
"3902","PDS-19836","KELURAHAN"
"3903","PDS-19841","DESA"
"3904","PDS-19847","DESA"
"3905","PDS-19851","DESA"
"3906","PDS-19857","KELURAHAN"
"3907","PDS-19868","DESA"
"3908","PDS-19871","DESA"
"3909","PDS-19874","DESA"
"3910","PDS-19875","DESA"
"3911","PDS-19878","KELURAHAN"
"3912","PDS-19881","DESA"
"3913","PDS-19889","DESA"
"3914","PDS-19890","KELURAHAN"
"3915","PDS-19892","DESA"
"3916","PDS-19895","DESA"
"3917","PDS-19896","KELURAHAN"
"3918","PDS-19901","DESA"
"3919","PDS-19902","DESA"
"3920","PDS-19910","KELURAHAN"
"3921","PDS-19915","DESA"
"3922","PDS-19916","DESA"
"3923","PDS-19922","DESA"
"3924","PDS-19924","KELURAHAN"
"3925","PDS-19934","DESA"
"3926","PDS-19943","DESA"
"3927","PDS-19945","DESA"
"3928","PDS-19946","KELURAHAN"
"3929","PDS-19957","DESA"
"3930","PDS-19964","DESA"
"3931","PDS-19966","DESA"
"3932","PDS-19969","KELURAHAN"
"3933","PDS-19976","DESA"
"3934","PDS-19979","DESA"
"3935","PDS-19983","KELURAHAN"
"3936","PDS-19989","DESA"
"3937","PDS-19992","KELURAHAN"
"3938","PDS-19995","DESA"
"3939","PDS-19997","DESA"
"3940","PDS-20004","KELURAHAN"
"3941","PDS-20013","KELURAHAN"
"3942","PDS-20014","DESA"
"3943","PDS-20018","KELURAHAN"
"3944","PDS-20021","KELURAHAN"
"3945","PDS-20022","DESA"
"3946","PDS-20023","KELURAHAN"
"3947","PDS-20026","DESA"
"3948","PDS-20029","DESA"
"3949","PDS-20030","DESA"
"3950","PDS-20040","DESA"
"3951","PDS-20048","DESA"
"3952","PDS-20050","DESA"
"3953","PDS-20055","DESA"
"3954","PDS-20057","DESA"
"3955","PDS-20059","DESA"
"3956","PDS-20060","KELURAHAN"
"3957","PDS-20075","KELURAHAN"
"3958","PDS-20080","KELURAHAN"
"3959","PDS-20081","DESA"
"3960","PDS-20084","DESA"
"3961","PDS-20086","DESA"
"3962","PDS-20094","DESA"
"3963","PDS-20096","DESA"
"3964","PDS-20099","KELURAHAN"
"3965","PDS-20103","KELURAHAN"
"3966","PDS-20104","DESA"
"3967","PDS-20107","DESA"
"3968","PDS-20110","KELURAHAN"
"3969","PDS-20115","KELURAHAN"
"3970","PDS-20120","DESA"
"3971","PDS-20121","DESA"
"3972","PDS-20125","KELURAHAN"
"3973","PDS-20126","KELURAHAN"
"3974","PDS-20128","DESA"
"3975","PDS-20129","DESA"
"3976","PDS-20132","KELURAHAN"
"3977","PDS-20133","DESA"
"3978","PDS-20144","DESA"
"3979","PDS-20145","DESA"
"3980","PDS-20148","DESA"
"3981","PDS-20149","DESA"
"3982","PDS-20151","DESA"
"3983","PDS-20154","KELURAHAN"
"3984","PDS-20160","KELURAHAN"
"3985","PDS-20163","DESA"
"3986","PDS-20171","KELURAHAN"
"3987","PDS-20173","DESA"
"3988","PDS-20177","DESA"
"3989","PDS-20181","DESA"
"3990","PDS-20186","DESA"
"3991","PDS-20187","DESA"
"3992","PDS-20196","DESA"
"3993","PDS-20209","KELURAHAN"
"3994","PDS-20213","DESA"
"3995","PDS-20216","KELURAHAN"
"3996","PDS-20220","DESA"
"3997","PDS-20224","DESA"
"3998","PDS-20225","DESA"
"3999","PDS-20228","DESA"
"4000","PDS-20230","KELURAHAN"
"4001","PDS-20235","KELURAHAN"
"4002","PDS-20239","DESA"
"4003","PDS-20241","DESA"
"4004","PDS-20252","DESA"
"4005","PDS-20259","DESA"
"4006","PDS-20260","DESA"
"4007","PDS-20261","DESA"
"4008","PDS-20267","DESA"
"4009","PDS-20278","DESA"
"4010","PDS-20282","DESA"
"4011","PDS-20286","DESA"
"4012","PDS-20289","DESA"
"4013","PDS-20305","DESA"
"4014","PDS-20307","KELURAHAN"
"4015","PDS-20308","DESA"
"4016","PDS-20310","KELURAHAN"
"4017","PDS-20311","DESA"
"4018","PDS-20314","DESA"
"4019","PDS-20315","DESA"
"4020","PDS-20325","DESA"
"4021","PDS-20332","DESA"
"4022","PDS-20336","DESA"
"4023","PDS-20338","DESA"
"4024","PDS-20350","KELURAHAN"
"4025","PDS-20355","DESA"
"4026","PDS-20359","DESA"
"4027","PDS-20361","DESA"
"4028","PDS-20378","DESA"
"4029","PDS-20385","DESA"
"4030","PDS-20390","DESA"
"4031","PDS-20393","DESA"
"4032","PDS-20394","KELURAHAN"
"4033","PDS-20406","DESA"
"4034","PDS-20412","DESA"
"4035","PDS-20418","DESA"
"4036","PDS-20421","DESA"
"4037","PDS-20422","DESA"
"4038","PDS-20446","DESA"
"4039","PDS-20448","DESA"
"4040","PDS-20453","KELURAHAN"
"4041","PDS-20455","DESA"
"4042","PDS-20457","DESA"
"4043","PDS-20464","KELURAHAN"
"4044","PDS-20467","DESA"
"4045","PDS-20492","DESA"
"4046","PDS-20494","DESA"
"4047","PDS-20497","DESA"
"4048","PDS-20501","DESA"
"4049","PDS-20502","DESA"
"4050","PDS-20505","DESA"
"4051","PDS-20509","DESA"
"4052","PDS-20510","DESA"
"4053","PDS-20528","DESA"
"4054","PDS-20531","DESA"
"4055","PDS-20535","KELURAHAN"
"4056","PDS-20537","DESA"
"4057","PDS-20539","DESA"
"4058","PDS-20545","DESA"
"4059","PDS-20551","DESA"
"4060","PDS-20560","DESA"
"4061","PDS-20562","KELURAHAN"
"4062","PDS-20563","DESA"
"4063","PDS-20564","DESA"
"4064","PDS-20568","DESA"
"4065","PDS-20571","DESA"
"4066","PDS-20582","DESA"
"4067","PDS-20584","DESA"
"4068","PDS-20585","DESA"
"4069","PDS-20588","DESA"
"4070","PDS-20591","DESA"
"4071","PDS-20596","DESA"
"4072","PDS-20599","DESA"
"4073","PDS-20603","DESA"
"4074","PDS-20608","DESA"
"4075","PDS-20610","KELURAHAN"
"4076","PDS-20612","DESA"
"4077","PDS-20617","DESA"
"4078","PDS-20619","DESA"
"4079","PDS-20621","DESA"
"4080","PDS-20627","DESA"
"4081","PDS-20634","DESA"
"4082","PDS-20636","DESA"
"4083","PDS-20643","DESA"
"4084","PDS-20644","DESA"
"4085","PDS-20645","DESA"
"4086","PDS-20646","DESA"
"4087","PDS-20653","KELURAHAN"
"4088","PDS-20661","DESA"
"4089","PDS-20663","DESA"
"4090","PDS-20667","DESA"
"4091","PDS-20670","DESA"
"4092","PDS-20671","DESA"
"4093","PDS-20674","KELURAHAN"
"4094","PDS-20678","DESA"
"4095","PDS-20692","DESA"
"4096","PDS-20696","DESA"
"4097","PDS-20701","DESA"
"4098","PDS-20703","DESA"
"4099","PDS-20715","DESA"
"4100","PDS-20725","DESA"
"4101","PDS-20734","DESA"
"4102","PDS-20741","KELURAHAN"
"4103","PDS-20749","DESA"
"4104","PDS-20754","KELURAHAN"
"4105","PDS-20765","DESA"
"4106","PDS-20769","DESA"
"4107","PDS-20773","DESA"
"4108","PDS-20784","KELURAHAN"
"4109","PDS-20787","DESA"
"4110","PDS-20790","DESA"
"4111","PDS-20793","DESA"
"4112","PDS-20798","DESA"
"4113","PDS-20807","DESA"
"4114","PDS-20809","DESA"
"4115","PDS-20810","DESA"
"4116","PDS-20811","DESA"
"4117","PDS-20816","DESA"
"4118","PDS-20818","DESA"
"4119","PDS-20820","DESA"
"4120","PDS-20830","KELURAHAN"
"4121","PDS-20841","DESA"
"4122","PDS-20853","DESA"
"4123","PDS-20857","DESA"
"4124","PDS-20858","KELURAHAN"
"4125","PDS-20867","KELURAHAN"
"4126","PDS-20873","DESA"
"4127","PDS-20876","DESA"
"4128","PDS-20877","KELURAHAN"
"4129","PDS-20878","KELURAHAN"
"4130","PDS-20879","KELURAHAN"
"4131","PDS-20881","DESA"
"4132","PDS-20889","DESA"
"4133","PDS-20908","DESA"
"4134","PDS-20909","DESA"
"4135","PDS-20915","DESA"
"4136","PDS-20917","DESA"
"4137","PDS-20932","DESA"
"4138","PDS-20933","DESA"
"4139","PDS-20937","DESA"
"4140","PDS-20940","DESA"
"4141","PDS-20943","DESA"
"4142","PDS-20954","KELURAHAN"
"4143","PDS-20955","DESA"
"4144","PDS-20961","DESA"
"4145","PDS-20962","DESA"
"4146","PDS-20963","DESA"
"4147","PDS-20964","DESA"
"4148","PDS-20970","DESA"
"4149","PDS-20976","DESA"
"4150","PDS-20977","DESA"
"4151","PDS-20980","DESA"
"4152","PDS-20981","DESA"
"4153","PDS-20988","DESA"
"4154","PDS-21009","DESA"
"4155","PDS-21013","DESA"
"4156","PDS-21021","DESA"
"4157","PDS-21022","KELURAHAN"
"4158","PDS-21031","DESA"
"4159","PDS-21037","DESA"
"4160","PDS-21039","DESA"
"4161","PDS-21043","KELURAHAN"
"4162","PDS-21063","DESA"
"4163","PDS-21076","DESA"
"4164","PDS-21084","KELURAHAN"
"4165","PDS-21090","KELURAHAN"
"4166","PDS-21095","DESA"
"4167","PDS-21104","DESA"
"4168","PDS-21108","KELURAHAN"
"4169","PDS-21117","DESA"
"4170","PDS-21122","DESA"
"4171","PDS-21126","KELURAHAN"
"4172","PDS-21137","KELURAHAN"
"4173","PDS-21139","DESA"
"4174","PDS-21142","DESA"
"4175","PDS-21163","KELURAHAN"
"4176","PDS-21165","DESA"
"4177","PDS-21166","DESA"
"4178","PDS-21169","DESA"
"4179","PDS-21173","DESA"
"4180","PDS-21175","DESA"
"4181","PDS-21177","KELURAHAN"
"4182","PDS-21180","DESA"
